Subject,Content,Source,Category
," Bitte kreuzen Sie auf der Offerte / Bestellung das Feld ""bauseits"" an und geben Sie uns den entsprechenden Installateur bekannt (Formular Kundenangaben)",FAQ(A only),Netz
,"Wir benötigen diese Informationen, wenn Ihre Netzanschlüsse erneuert werden, also wenn Sie eine entsprechende Offerte erhalten haben. ewb übernimmt für Sie wenn nötig die entsprechende Koordination. ",FAQ(A only),Netz
,"Wenn Ihre Netzanschlussleitungen saniert werden, kann es zu für Sie kostenlosen Provisorien kommen. Für die entsprechende Begehung vor Ort benötigen wir eine Ansprechperson. ",FAQ(A only),Netz
,Während der Begehung vor Ort werden alle Details festgelegt und anschliessend wir Ihnen ein detaillierter Anschlussbericht zugestellt.,FAQ(A only),Netz
,"Nein. Der Netzanschluss ist im Eigentum von ewb und wird von ewb kostenlos erneuert. Die Verbindungselement ist im Eigentum der Kundin und muss zwingend angepasst werden. Die Kosten gehen zu Lasten der Kundin. Wenn die Verbindungselemente nicht angepasst werden, besteht die Gefahr, dass die Versorgung nicht mehr gewährleistet werden kann. ",FAQ(A only),Netz
,"Pro Tonne Kehricht fallen drei Kilo Filterkuchen an, die deponiert werden müssen.",FAQ(A only),Kehricht
,"Dies hängt von dem Feuchtigkeitsgehalt des Holzes ab. Man geht davon aus, dass 1 Tonne Holz ungefähr 2,7 MWh Strom erzeugt werden kann. Das entspricht 2'700 kWh Strom.",FAQ(A only),Kehricht
,In den letzten rund 50 Jahren hat die Kehrichtmenge um 350 Prozent zugenommen.,FAQ(A only),Kehricht
,"Mit der Grundgebühr wird der städtischen Abfallentsorgung eine Minimaleinnahme garantiert. Sie deckt aber nicht die gesamten Kosten ab. Die Ausgaben für die Gebührenmarken richten sich nach der Abfallmenge. Es lohnt sich daher, diese möglichst gering zu halten.",FAQ(A only),Kehricht
,"Vor der Inbetriebnahme der Kehrichtverwertungsanlage (KVA) im Jahr 1954 brachte die Stadt Bern ihren Kehricht vom Fischermätteli aus per Bahn nach Witzwil. Dort wurde er in der Strafanstalt sortiert. Aus dem Kehricht gewann man Kompost, Tierfutter sowie Brennbares zur Erzeugung von Dampf.",FAQ(A only),Kehricht
,"Wir haben unsere Kehrichtverwertungsanlage in den letzten Jahrzehnten ständig auf den neusten technischen Stand gebracht. Mit den gewählten Verfahren können Metalle im Kehricht recycliert werden. Pro Jahr werden so beispielsweise 50 Kilogramm Quecksilber, 1.5 Tonnen Blei, 60 Tonnen Zink und 1 Tonne Cadmium zurückgewonnen.",FAQ(A only),Kehricht
,Abfall reduziert sich nach dem Verbrennen auf 1/12 des ursprünglichen Volumens und auf 1/4 des vorherigen Gewichts.,FAQ(A only),Kehricht
,Unter www.gasmobil.ch ist ein Forum mit spannenden und praktischen Informationen zu Erdgas als Treibstoff eingerichtet. Hier können auch Interessierte untereinander Erfahrungen austauschen.,FAQ(A only),Mobilitat
,"Mit dem Pilotprojekt soll ein Ladeangebot für Anwohner/-innen und Nutzer/-innen von Elektrofahrzeugen ohne eigenen Parkplatz im Wohnquartier geschaffen werden (Nutzer/-innen der blauen/weissen Zone). In zwei Berner Quartieren wird je eine Ladestation (Ladeplatz) errichtet. Pro Ladeplatz können jeweils zwei Fahrzeuge gleichzeitig laden. Die Abrechnung der Energiebezüge erfolgt über MOVE (Verrechnung der kWh); die Parkplatzbewirtschaftung erfolgt über das bestehende blaue-Zone-Regime (Anwohner-Parkkarte, Parkscheibe oder Tageskarte).

Anwohner/-innen erhalten im Rahmen des Pilotprojekts die MOVE-Mitgliedschaft für ein Jahr kostenlos. Der Energiebezug kostet CHF 0.35/kWh (ewb.ÖKO.Strom).",FAQ(A only),Mobilitat
,"Nein, die Ladepunkte können nicht reserviert werden. ",FAQ(A only),Mobilitat
,"Die Versicherung des E-Bikes ist Sache der Mieter/innen. Bei Modellen mit einer Unterstützung von mehr als 25 km/h ist das E-Bike über die kollektive Haftpflichtversicherung gegenüber Schäden an Dritten versichert.

Bei Modellen mit einer Motorenunterstützung von mehr als 25km/h, muss der Mieter die Kosten für den Fahrzeugausweis, das Einlösen und die Haftpflichtversicherung selber begleichen.

Die Mieterinnen und Mieter sind dafür verantwortlich, dass die Versicherungsdeckung ihrer privaten Hausratsversicherung für die Zerstörung, den Untergang, die Beschädigung des gemieteten Elektrobikes, wegen Diebstahl, höherer Gewalt etc. genügend ist.",FAQ(A only),Mobilitat
,Ja. Es gibt zwei Möglichkeiten den Akku zu laden. Einerseits kann man den Akku direkt am E-Bike über den Stecker am oberen Bereich des Rahmens laden. Andererseits kann man den Akku mit dem mitgelieferten Schlüssel herausnehmen und mit dem Ladegerät bequem im Büro oder in der Wohnung laden.,FAQ(A only),Mobilitat
,Die Parkfelder werden weiterhin der blauen Zone zugeordnet; ergänzt wird jeweils ein gelbes E-Auto-Piktogramm. Die Parkfelder stehen für Fahrzeuge ohne Steckdose nicht mehr zur Verfügung. ,FAQ(A only),Mobilitat
,Mittlerweile gibt es in der Schweiz bereits ca. 147 Erdgastankstellen. Das Tankstellennetz wird laufend ausgebaut.,FAQ(A only),Mobilitat
,"Die meisten der über 147 Erdgastankstellen in der Schweiz liegen entweder direkt an oder in unmittelbarer Nähe einer Autobahn, d.h. in einer maximalen Entfernung von rund 3 km.",FAQ(A only),Mobilitat
,"Ja, die Anschaffungskosten bei Erdgasfahrzeugen vergleicht man in der Regel mit den Mehrkosten für ein Dieselfahrzeug. Der Anschaffungswert ist in etwa gleich wie bei einem Dieselfahrzeug. Bei manchen Herstellern ist die Erdgasvariante bereits günstiger als das Dieselmodell. Die Mehrkosten gegenüber den benzinbetriebenen Fahrzeugen liegen zwischen CHF 1'000 und CHF 5'500 je nach Fahrzeugmodell. Auf Grund der günstigen Treibstoffkosten amortisiert sich die Anschaffung eines Erdgasfahrzeugs bei grossen Fahrtstrecken und einer Kilometerleistung ab ca. 20'000.",FAQ(A only),Mobilitat
,"Die Kosten für die Umrüstung/ Erweiterung variieren derzeit bei Personenwagen je nach Modell, zwischen CHF 5'000 und CHF 8'00",FAQ(A only),Mobilitat
,Gibt es eine Mindestmietdauer? Die Mietdauer beträgt immer 24 Monate. Abweichende Laufzeiten sind nicht möglich. ,FAQ(A only),Mobilitat
,"Setzen sich Elektrofahrzeuge durch, wird dies den Stromverbrauch in der Schweiz zwar erhöhen. Weil aber gleichzeitig Fahrzeuge mit Verbrennungsmotoren ersetzt werden, geht der Verbrauch an fossilen Treibstoffen zurück. Gesamthaft betrachtet verbessert sich somit die Energieeffizienz im Bereich Mobilität.",FAQ(A only),Mobilitat
,"Ja, Energie Wasser Bern betreibt heute insgesamt 20 Ladestationen mit über 30 Ladepunkten an 13 Standorten. Die Standorte liegen im sog. halböffentlichen Raum wie Parkhäuser oder öffentlich zugängliche private Standorte. Beim vorliegenden Pilotprojekt sollen Erfahrungen mit einem Ladeangebot im öffentlichen Raum gesammelt werden",FAQ(A only),Mobilitat
,Die «weichere» Verbrennung des Erdgases vermindert das Motorengeräusch deutlich.,FAQ(A only),Mobilitat
,"Ja, ein weiterer Vorteil eines Erdgasfahrzeuges. Biogas wird aus einheimischen Abfällen (Kompost, Klärschlamm, Schlachtabfällen) gewonnen. Es ist CO2-neutral und erneuerbar.",FAQ(A only),Mobilitat
,"Nein. Wenn Sie einen Zweitakku kaufen möchten, können Sie diesen bei einem unsere ewb.E-BIKE-Servicepartner beziehen. Ein zweiter Akku kann aber nicht in das Mietpaket integriert werden.",FAQ(A only),Mobilitat
,Anwohner der entsprechenden Quartiere können unter www.ewb.ch/ladestationen einen MOVE-Badge bestellen. Die erste Jahresgebühr von CHF 59.- wird von Energie Wasser Bern übernommen. Mit dem MOVE-Badge können Ladevorgänge zu CHF 0.35 pro bezogene kWh ewb.ÖKO.Strom freigeschaltet werden. ,FAQ(A only),Mobilitat
,"E-Bikes mit Tretunterstützung bis max. 25 km/h und einer Höchstleistung des Motors von 500 W, bei denen die Motorunterstützung über das Pedal gelangt, können seit 1. Mai 2012 ohne Zulassung/Kontrollschild und ohne Führerausweis gefahren werden. Für diese E-Bikes brauchen nur noch Jugendliche zwischen 14 und 16 Jahren einen Führerausweis. Gesetzlich besteht keine Helmpflicht. Aufgrund der erhöhten Geschwindigkeit wird ein Helm jedoch empfohlen.

Nach wie vor als Motorfahrräder gelten E-Bikes, bei denen die Motorunterstützung bei 25 km/h nicht abstellt, sowie solche, die nur mit Motor betrieben werden können. Hierfür braucht es einen Führerausweis für Mofas oder eine andere, höhere Fahrzeugkategorie sowie ein Mofa-Nummernschild inkl. Vignette für die Haftpflichtversicherung. Für diese E-Bikes wird seit 1. Juli 2012 vom Bundesamt für Strassen das Tragen eines Velohelms (gemäss Norm EN 1078) vorgeschrieben.",FAQ(A only),Mobilitat
,"Die Produkte ewb.E-BIKE sowie das Vorgängerprodukt ElectroDrive werden von Energie Wasser Bern nicht mehr angeboten. Es können keine neuen Verträge mehr abgeschlossen werden. Auf die Mietverträge unserer bestehenden Kunden hat dies keinen Einfluss.

Ebenso bleibt die Assistance-Versicherung für ewb.E-BIKE-Kunden bestehen. Die Versicherung ist für Kunden von ewb.E-BIKE kostenlos. Allfällige Reparaturkosten bei einer Servicestelle oder ein allfälliger Selbstbehalt (bei leerem Akku) müssen aber vom Kunden selbst bezahlt werden. Die inbegriffenen Leistungen sind:

    Reparatur vor Ort falls möglich, sonst Transport zu einer Servicestelle in der Nähe. In der Schweiz und im Ausland (innerhalb von 20 km ab der Landesgrenze)
    Ausserhalb der Öffnungszeiten der Servicestelle: Transport zum Wohnsitz oder an einen Ort Ihres Wunsches, falls dies die günstigere Variante ist
    Der Selbstbehalt ist generell CHF 0.--, ausgenommen bei leerem Akku. In diesem Fall beträgt der Seblstbehalt CHF 100.-
    Nicht inbegriffen sind Reparaturkosten bei einer Servicestelle. Die maximale Entschädigung pro Schadenfall ist CHF 2‘000.-

Die Assistance-Versicherungen gilt nur für Kunden von ewb.E-BIKE. Im Schadenfall ist die Tel. Nr.: +41 (0) 44 908 64 91 zu wählen.

Ebenso bleiben die Gutscheine für die Dienstleistungen bis zum jeweiligen Ablaufdatum gültig und können bei GEWA E-Bike Urtenen-Schönbühl eingelöst werden.
 
GEWA E-Bike Urtenen-Schönbühl

Grubenstrasse 11, 3322 Urtenen-Schönbühl, Tel. 031 919 35 86, e-bike@gewa.ch
Öffnungszeiten: Montag bis Freitag: 8.00 bis 12.00 Uhr & 13.00 bis 16.30 Uhr",FAQ(A only),Mobilitat
,Ein Erdgasfahrzeug wird mit komprimiertem Erdgas als Treibstoff betrieben und ist mit einem Verbrennungsmotor als Antriebsaggregat ausgestattet. Die Motoren arbeiten genauso wie herkömmliche Ottomotoren. Anstatt eines Benzin-Luftgemisches wird ein aufbereitetes Erdgas-Luftgemisch in den Zylindern verbrannt.,FAQ(A only),Mobilitat
,Weltweit sind schon mehr als 20 Millionen Erdgasfahrzeuge in Betreib. In den Schweiz sind mittlerweile über 12'000 Erdgasfahrzeuge im Strassenverkehr unterwegs. Das Angebot hat sich in den letzten Jahren stark ausgebaut und bietet für jedes Bedürfnis das entsprechende Fahrzeug. Allerdings bietet nicht jede Marke Erdgasmodelle an.,FAQ(A only),Mobilitat
,"Nein, die Fahrzeuge müssen dazu zu einem unserer Händlerpartner gebracht werden.

Die Kosten für Service und Reparaturen sind nicht in der monatlichen Miete inbegriffen, sondern müssen vom Mieter übernommen werden.",FAQ(A only),Mobilitat
,Erdgas als Treibstoff wird in der Abrechnungseinheit Kilogramm angegeben. 1 kg Erdgas kostet derzeit durchschnittlich CHF 1.75. So tanken Sie auf den Energiegehalt umgerechnet bei einem derzeitigen Durchschnittspreis von CHF 1.75 pro kg zu CHF 1.19/Liter Benzin oder CHF 1.32/Liter Diesel. Seit dem 01.01.2020 sind im Treibstoff 20% Biogas enthalten (vorher 10%).,FAQ(A only),Mobilitat
,"Lediglich weitere Fahrten setzen derzeit noch eine gute Reiseplanung voraus, weil sich das Tankstellennetz im Aufbau befindet.",FAQ(A only),Mobilitat
,"In Italien gibt es Erdgasfahrzeuge seit 1920, heute sind dort über 840'000 Fahrzeuge in Betrieb. In der Schweiz ist Erdgas als Treibstoff erst seit Anfang der siebziger Jahre verfügbar. Die Technik ist ausgereift und der Fahrzeugbestand nimmt rasant zu.",FAQ(A only),Mobilitat
,"Die Ladestationen werden in der blauen Zone an folgenden Adressen errichtet:

    Hallerstrasse 56
    Schwabstrasse 56
",FAQ(A only),Mobilitat
,"Ja, denn der Schadstoffausstoss kann bis zu 80 % reduziert werden. Erdgasfahrzeuge haben ein geringeres Ozon- und Smog-Potenzial, stoßen keine Rußpartikel, bedeutend weniger Stickoxide und keinen Schwefel aus und bei der Betankung entstehen keine Emissionen.",FAQ(A only),Mobilitat
,"Erzeugen Sie Nachfrage. Erkundigen Sie sich bei Ihrem zuständigen Gasversorgungsunternehmen, ob eventuell eine Tankstelle in Planung ist.",FAQ(A only),Mobilitat
,"Nein, Erdgasfahrzeuge werden wie konventionelle Fahrzeuge behandelt.",FAQ(A only),Mobilitat
,Je nach Reichweite Ihres Fahrzeugtyps kommen Sie mit einer Füllung ca. 210 km bis 450 km weit. ,FAQ(A only),Mobilitat
,Der Tankvorgang mit Erdgas ist völlig unproblematisch.,FAQ(A only),Mobilitat
,"Nein, denn im benachbarten Ausland, besonders in Italien, Österreich und Deutschland ist bereits eine gute Infrastruktur vorhanden. Andere europäische Länder wie z. B. Niederlande, Tschechien, Frankreich und Spanien wollen sich anschliessen.",FAQ(A only),Mobilitat
,"Durch die steigende Nachfrage nach gebrauchten serienmässigen Erdgasfahrzeugen ist der Wiederkaufswert entsprechend gut. Die Fachleute prognostizieren einen höheren Werterhalt. Erleichtert wird der Verkauf über spezielle Verkaufsbörsen im Internet:

    Erdgas fahren Schweiz
    Autoscout24
",FAQ(A only),Mobilitat
,"Elektroautos ermöglichen eine energieeffiziente Mobilität. Mit Ökostrom betrieben sind sie im Betrieb zudem praktisch emissionsfrei. Aufgrund von Skaleneffekten in der Produktion sowie Fortschritten in der Batterietechnologie werden die Fahrzeuge immer günstiger – in den nächsten Jahren wird Preisparität mit Verbrennungsmotoren erwartet. Grosse Fahrzeughersteller planen ab ca. 2021 den Rollout in den Massenmarkt.

Im Hinblick auf diese Entwicklungen erachten es Energie Wasser Bern und die TVS als notwendig und sinnvoll, Erfahrungen im Bereich des öffentlichen Ladens von Elektroautos zu sammeln. Insbesondere Anwohnerinnen und Anwohnern, die ihr Fahrzeug in der blauen Zone parkieren und über keinen eigenen Abstellplatz verfügen, soll künftig eine Lösung geboten werden.",FAQ(A only),Mobilitat
,"Ja, praktisch alle Erdgasfahrzeugmodelle verfügen auch über einen Benzintank. ",FAQ(A only),Mobilitat
,"Es herrscht Parkscheibenpflicht. Grundsätzlich darf man in der blauen Zone von Montag bis Samstag zwischen 08.00 und 18.00 Uhr eine Stunde lang parkieren. Bei Ankunft darf man die Parkscheibe auf die nächste halbe oder ganze Stunde stellen. Kommt man also morgens um 09.01 an, kann man auf der Parkscheibe die Zeit auf 09.30 Uhr stellen und das Fahrzeug bis um 10.30 Uhr parkieren.

Besucherinnen und Besucher haben die Möglichkeit, eine Parkkarte für 4 oder für 24 Std. an den Ticketautomaten von BERNMOBIL zu beziehen. Weitere Infos

Die Anwohner-Parkkarte ist gültig. Anwohner mit Parkkarte werden gebeten, den Ladepunkte nach Ende des Ladevorgangs innerhalb von 24 Stunden frei zu geben und ihr Fahrzeug an einem anderen Ort in der blauen Zone zu parkieren.",FAQ(A only),Mobilitat
,"Bei Serienfahrzeugen ist jede vom Hersteller autorisierte Werkstatt in der Lage, Reparaturen auszuführen. Bei umgerüsteten Fahrzeugen empfiehlt es sich, die Umrüstwerkstatt aufzusuchen",FAQ(A only),Mobilitat
,"Steigung, Aussentemperatur, Temperatur beim Laden der Batterien, Gegenwind, zugeladenes Gewicht, Reifendruck, Alter der Batterien sowie bei E-Bikes die persönliche Tretunterstützung sind Faktoren, welche die Reichweite entscheidend beeinflussen. Zum Beispiel reduziert sich die Reichweite eines E-Bikes von üblicherweise 35 km bei einer Steigung von 10 Prozent auf 4 bis 6 km. Mit einem Kinderanhänger erreicht dasselbe E-Bike nur noch eine Reichweite von 50 bis 70 Prozent, also etwa 15 bis 21 km",FAQ(A only),Mobilitat
,MOVE-Kunden bezahlen CHF 0.35 pro kWh bezogener Energie (ewb.ÖKO.Strom). Die zeitliche Beschränkung für das Parkieren ergibt sich aus dem Parkregime für die blaue Zone. ,FAQ(A only),Mobilitat
,Erdgasfahrzeuge haben einen wirtschaftlichen Vorteil durch geringere Betriebs- und Treibstoffkosten. Zusätzlich ermöglichen sie eine Schadstoffreduzierung von bis zu 80 % gegenüber Benzin- und Dieselfahrzeugen.,FAQ(A only),Mobilitat
,"Ja, von Erdgasfahrzeugen geht keine erhöhte Gefahr aus, wenn der Gastank fachmännisch behandelt wird. Obwohl unter 200 bar Druck stehend, ist der Tank die stabilste Komponente im Fahrzeug. Die Sicherheitsprüfung schreibt einen Berstdruck von 600 bar vor - das übersteigt auftretende Crash- und Hitzebelastungen bei Weitem. Crashtests haben dies ausreichend bewiesen. Zusätzliche Sicherheitsventile sorgen im Schadensfall zudem für gezieltes Abblasen oder bei Hitzeeinwirkung für gezieltes Abbrennen des Gases. Sicherheit ist besonders wichtig. Erdgas ist leichter als Luft und hat mit 650 °C Celsius eine vergleichweise hohe Zündtemperatur. Konsequenz gegenüber konventionellen Fahrzeugen: Die Brandgefahr ist deutlich geringer.",FAQ(A only),Mobilitat
